Wall Distance (cm),Setpoint (cm),Error (cm),Duty Cycle Offset,Proportional Term,Integral Term,Derivative Term,Time (ms)
23,30,7,4904,4410,0,494,16588.99999999984
22,30,8,5287,5040,0,247,16620.29999999984
20,30,10,6794,6300,0,494,16651.59999999984
20,30,10,6300,6300,0,0,16682.899999999838
20,30,10,6300,6300,0,0,16714.199999999837
21,30,9,5423,5670,0,-247,16745.499999999836
22,30,8,4793,5040,0,-247,16776.799999999836
23,30,7,4163,4410,0,-247,16808.099999999835
25,30,5,2656,3150,0,-494,16839.399999999834
26,30,4,2273,2520,0,-247,16870.699999999833
29,30,1,-111,630,0,-741,16901.999999999833
31,30,-1,-1124,-630,0,-494,16933.299999999832
33,30,-3,-2384,-1890,0,-494,16964.59999999983
35,30,-5,-3644,-3150,0,-494,16995.89999999983
39,30,-9,-6658,-5670,0,-988,17027.19999999983
39,30,-9,-5670,-5670,0,0,17058.49999999983
39,30,-9,-5670,-5670,0,0,17089.79999999983
40,30,-10,-6547,-6300,0,-247,17121.099999999828
40,30,-10,-6300,-6300,0,0,17152.399999999827
40,30,-10,-6300,-6300,0,0,17183.699999999826
39,30,-9,-5423,-5670,0,247,17214.999999999825
39,30,-9,-5670,-5670,0,0,17246.299999999825
38,30,-8,-4793,-5040,0,247,17277.599999999824
37,30,-7,-4163,-4410,0,247,17308.899999999823
36,30,-6,-3533,-3780,0,247,17340.199999999822
35,30,-5,-2903,-3150,0,247,17371.49999999982
35,30,-5,-3150,-3150,0,0,17402.79999999982
35,30,-5,-3150,-3150,0,0,17434.09999999982
34,30,-4,-2273,-2520,0,247,17465.39999999982
34,30,-4,-2520,-2520,0,0,17496.69999999982
33,30,-3,-1643,-1890,0,247,17527.999999999818
33,30,-3,-1890,-1890,0,0,17559.299999999817
32,30,-2,-1013,-1260,0,247,17590.599999999817
31,30,-1,-383,-630,0,247,17621.899999999816
30,30,0,247,0,0,247,17653.199999999815
30,30,0,0,0,0,0,17684.499999999814
